"sign ID","grapheme ID","mdc"
"35112","1","A1"
"35113","1","A1"
"35114","1","A1"
"35115","1","A1"
"35116","1","A1"
"35117","1","A1"
"35118","1","A1"
"35119","1","A1"
"35120","1","A1"
"35121","1","A1"
"35122","1","A1"
"35123","1","A1"
"35124","1","A1"
"35125","1","A1"
"35126","1","A1"
"35127","1","A1"
"35128","1","A1"
"35129","1","A1"
"35130","1","A1"
"35131","1","A1"
"35132","1","A1"
"35133","1","A1"
"35134","1","A1"
"35135","1","A1"
"35136","1","A1"
"35137","1","A1"
"35138","1","A1"
"35139","1","A1"
"35140","1","A1"
"35141","3","A2"
"35143","3","A2"
"35144","3","A2"
"35145","3","A2"
"35146","3","A2"
"35147","3","A2"
"35148","43","A24"
"35149","43","A24"
"35150","43","A24"
"35151","43","A24"
"35152","7","A30"
"35153","25","A47"
"35154","746","Aa1"
"35155","746","Aa1"
"35156","746","Aa1"
"35157","746","Aa1"
"35158","746","Aa1"
"35159","746","Aa1"
"35160","1650","Aa16"
"35161","755","Aa17"
"35162","755","Aa17"
"35163","58","B1"
"35164","58","B1"
"35165","58","B1"
"35166","58","B1"
"35167","58","B1"
"35168","58","B1"
"35169","58","B1"
"35170","58","B1"
"35171","58","B1"
"35172","58","B1"
"35173","58","B1"
"35174","58","B1"
"35175","58","B1"
"35176","58","B1"
"35177","58","B1"
"35178","58","B1"
"35179","58","B1"
"35180","58","B1"
"35181","124","D2"
"35182","124","D2"
"35183","124","D2"
"35184","124","D2"
"35185","124","D2"
"35186","124","D2"
"35187","124","D2"
"35188","124","D2"
"35189","126","D3"
"35190","128","D4"
"35191","137","D21"
"35192","137","D21"
"35193","137","D21"
"35194","137","D21"
"35195","137","D21"
"35196","137","D21"
"35197","137","D21"
"35198","137","D21"
"35199","137","D21"
"35200","137","D21"
"35201","137","D21"
"35202","137","D21"
"35203","137","D21"
"35204","137","D21"
"35205","137","D21"
"35206","137","D21"
"35207","137","D21"
"35208","137","D21"
"35209","137","D21"
"35210","137","D21"
"35211","137","D21"
"35212","137","D21"
"35213","137","D21"
"35214","137","D21"
"35215","137","D21"
"35216","137","D21"
"35217","137","D21"
"35218","137","D21"
"35219","137","D21"
"35220","137","D21"
"35222","137","D21"
"35223","137","D21"
"35224","137","D21"
"35225","137","D21"
"35226","137","D21"
"35227","137","D21"
"35228","137","D21"
"35229","137","D21"
"35230","137","D21"
"35231","144","D28"
"35232","144","D28"
"35233","144","D28"
"35234","148","D34"
"35235","148","D34"
"35236","147","D35"
"35237","147","D35"
"35238","147","D35"
"35239","147","D35"
"35240","151","D36"
"35241","151","D36"
"35242","151","D36"
"35243","151","D36"
"35244","151","D36"
"35245","151","D36"
"35246","151","D36"
"35247","151","D36"
"35248","151","D36"
"35249","151","D36"
"35250","151","D36"
"35251","151","D36"
"35252","151","D36"
"35253","151","D36"
"35255","151","D36"
"35256","151","D36"
"35257","151","D36"
"35258","151","D36"
"35259","154","D37"
"35260","154","D37"
"35261","154","D37"
"35262","154","D37"
"35263","154","D37"
"35264","154","D37"
"35265","154","D37"
"35266","154","D37"
"35267","154","D37"
"35268","154","D37"
"35269","154","D37"
"35270","154","D37"
"35271","154","D37"
"35272","154","D37"
"35273","154","D37"
"35274","154","D37"
"35275","154","D37"
"35276","154","D37"
"35277","154","D37"
"35278","154","D37"
"35279","154","D37"
"35280","159","D40"
"35281","159","D40"
"35282","159","D40"
"35283","159","D40"
"35284","161","D46"
"35285","161","D46"
"35286","161","D46"
"35287","161","D46"
"35288","161","D46"
"35289","166","D52"
"35291","167","D53"
"35292","169","D54"
"35293","169","D54"
"35294","169","D54"
"35295","169","D54"
"35296","169","D54"
"35297","169","D54"
"35298","169","D54"
"35299","169","D54"
"35300","173","D58"
"35301","173","D58"
"35302","173","D58"
"35303","173","D58"
"35304","175","E1"
"35305","233","F22"
"35306","240","F35"
"35307","237","F32"
"35308","241","F34"
"35309","240","F35"
"35310","240","F35"
"35311","240","F35"
"35312","240","F35"
"35313","251","G1"
"35314","251","G1"
"35315","251","G1"
"35316","251","G1"
"35317","251","G1"
"35318","251","G1"
"35319","251","G1"
"35320","251","G1"
"35321","251","G1"
"35322","251","G1"
"35323","251","G1"
"35324","251","G1"
"35325","251","G1"
"35326","251","G1"
"35327","251","G1"
"35328","251","G1"
"35329","251","G1"
"35330","251","G1"
"35331","251","G1"
"35332","251","G1"
"35333","251","G1"
"35334","251","G1"
"35335","251","G1"
"35336","259","G7"
"35337","265","G17"
"35338","253","G14"
"35339","253","G14"
"35340","265","G17"
"35341","265","G17"
"35342","265","G17"
"35343","265","G17"
"35344","265","G17"
"35345","265","G17"
"35346","265","G17"
"35347","265","G17"
"35348","265","G17"
"35349","265","G17"
"35350","265","G17"
"35351","265","G17"
"35352","265","G17"
"35353","265","G17"
"35354","265","G17"
"35355","1512","G70"
"35356","1512","G70"
"35357","1098","G68"
"35358","1512","G70"
"35359","1512","G70"
"35360","1098","G68"
"35361","1512","G70"
"35362","1512","G70"
"35363","1098","G68"
"35364","1512","G70"
"35365","1512","G70"
"35366","1387","G68A"
"35367","1387","G68A"
"35368","1387","G68A"
"35369","1387","G68A"
"35370","1387","G68A"
"35371","265","G17"
"35372","265","G17"
"35373","265","G17"
"35374","265","G17"
"35375","265","G17"
"35376","265","G17"
"35377","265","G17"
"35378","265","G17"
"35379","137","D21"
"35380","265","G17"
"35381","265","G17"
"35382","265","G17"
"35383","265","G17"
"35384","265","G17"
"35385","265","G17"
"35386","265","G17"
"35387","265","G17"
"35388","286","G36"
"35389","287","G37"
"35390","287","G37"
"35391","287","G37"
"35392","287","G37"
"35393","287","G37"
"35394","287","G37"
"35395","271","G39"
"35396","271","G39"
"35397","271","G39"
"35398","271","G39"
"35399","274","G41"
"35400","274","G41"
"35401","274","G41"
"35402","274","G41"
"35403","274","G41"
"35404","267","G43"
"35405","267","G43"
"35406","267","G43"
"35407","267","G43"
"35408","267","G43"
"35409","267","G43"
"35410","267","G43"
"35411","1765","Z7"
"35412","267","G43"
"35413","1765","Z7"
"35414","267","G43"
"35415","267","G43"
"35416","267","G43"
"35417","267","G43"
"35418","1765","Z7"
"35419","1765","Z7"
"35420","1765","Z7"
"35421","267","G43"
"35422","1765","Z7"
"35423","267","G43"
"35424","267","G43"
"35425","267","G43"
"35426","1765","Z7"
"35427","1765","Z7"
"35428","1765","Z7"
"35429","295","G47"
"35430","308","H8"
"35431","308","H8"
"35432","308","H8"
"35433","309","I9"
"35434","309","I9"
"35435","309","I9"
"35436","309","I9"
"35437","309","I9"
"35438","309","I9"
"35439","309","I9"
"35440","309","I9"
"35441","309","I9"
"35442","309","I9"
"35443","309","I9"
"35444","309","I9"
"35445","309","I9"
"35446","309","I9"
"35447","309","I9"
"35448","309","I9"
"35449","311","I10"
"35450","384","M2"
"35451","353","M8"
"35452","353","M8"
"35453","368","M17"
"35454","368","M17"
"35455","368","M17"
"35456","368","M17"
"35457","368","M17"
"35458","368","M17"
"35459","368","M17"
"35460","368","M17"
"35461","368","M17"
"35462","368","M17"
"35463","368","M17"
"35464","368","M17"
"35465","368","M17"
"35466","368","M17"
"35467","368","M17"
"35468","368","M17"
"35469","368","M17"
"35470","368","M17"
"35471","265","G17"
"35473","1","A1"
"35474","1","A1"
"35475","1","A1"
"35476","1","A1"
"35478","1","A1"
"35479","1","A1"
"35480","1","A1"
"35481","1","A1"
"35482","1","A1"
"35483","1","A1"
"35484","1","A1"
"35485","1","A1"
"35486","1","A1"
"35487","1","A1"
"35488","1","A1"
"35489","3","A2"
"35490","7","A30"
"35491","746","Aa1"
"35493","746","Aa1"
"35494","746","Aa1"
"35495","746","Aa1"
"35496","746","Aa1"
"35497","752","Aa9"
"35499","752","Aa9"
"35500","58","B1"
"35501","58","B1"
"35502","58","B1"
"35503","58","B1"
"35504","58","B1"
"35505","124","D2"
"35506","128","D4"
"35507","128","D4"
"35508","128","D4"
"35509","128","D4"
"35511","368","M17"
"35512","368","M17"
"35513","368","M17"
"35514","368","M17"
"35515","368","M17"
"35516","369","M18"
"35517","1776","M21"
"35518","372","M23"
"35519","372","M23"
"35520","372","M23"
"35521","372","M23"
"35523","372","M23"
"35524","1460","Z2"
"35525","1460","Z2"
"35526","1460","Z2"
"35527","1460","Z2"
"35528","1460","Z2"
"35529","1460","Z2"
"35530","1460","Z2"
"35531","1460","Z2"
"35532","1460","Z2"
"35533","1460","Z2"
"35534","1460","Z2"
"35535","1460","Z2"
"35536","1460","Z2"
"35537","1460","Z2"
"35538","1460","Z2"
"35539","1460","Z2"
"35540","1460","Z2"
"35541","1460","Z2"
"35542","1460","Z2"
"35543","1460","Z2"
"35544","1460","Z2"
"35545","1460","Z2"
"35546","1460","Z2"
"35547","1460","Z2"
"35548","1086","M42"
"35549","1086","M42"
"35550","1437","N5:N23"
"35551","426","N23"
"35553","426","N23"
"35554","412","N29"
"35555","412","N29"
"35556","412","N29"
"35557","412","N29"
"35558","412","N29"
"35559","412","N29"
"35560","412","N29"
"35561","412","N29"
"35562","412","N29"
"35563","412","N29"
"35564","412","N29"
"35565","412","N29"
"35566","412","N29"
"35567","414","N31"
"35568","414","N31"
"35569","414","N31"
"35570","432","N35"
"35571","432","N35"
"35572","432","N35"
"35573","432","N35"
"35574","432","N35"
"35575","432","N35"
"35576","432","N35"
"35577","432","N35"
"35578","432","N35"
"35579","432","N35"
"35580","432","N35"
"35581","432","N35"
"35582","432","N35"
"35583","432","N35"
"35584","432","N35"
"35585","432","N35"
"35586","432","N35"
"35587","432","N35"
"35588","432","N35"
"35590","432","N35"
"35591","432","N35"
"35592","432","N35"
"35593","432","N35"
"35594","432","N35"
"35595","432","N35"
"35596","432","N35"
"35597","432","N35"
"35598","432","N35"
"35599","432","N35"
"35600","432","N35"
"35601","432","N35"
"35602","432","N35"
"35603","432","N35"
"35604","432","N35"
"35605","432","N35"
"35606","432","N35"
"35607","432","N35"
"35608","432","N35"
"35609","432","N35"
"35610","432","N35"
"35611","432","N35"
"35612","432","N35"
"35613","432","N35"
"35614","432","N35"
"35615","432","N35"
"35616","432","N35"
"35617","432","N35"
"35618","432","N35"
"35619","432","N35"
"35620","432","N35"
"35621","432","N35"
"35622","432","N35"
"35623","432","N35"
"35624","432","N35"
"35625","432","N35"
"35626","432","N35"
"35627","432","N35"
"35629","432","N35"
"35630","432","N35"
"35631","432","N35"
"35632","432","N35"
"35633","432","N35"
"35634","432","N35"
"35635","432","N35"
"35636","432","N35"
"35637","456","O1"
"35638","456","O1"
"35639","456","O1"
"35640","456","O1"
"35641","456","O1"
"35642","456","O1"
"35643","452","O4"
"35644","452","O4"
"35645","452","O4"
"35646","452","O4"
"35647","443","O6"
"35648","1438","N35A"
"35649","470","O29"
"35650","478","O34"
"35651","478","O34"
"35652","478","O34"
"35653","478","O34"
"35654","465","O50"
"35655","504","P8"
"35656","509","Q3"
"35657","509","Q3"
"35658","509","Q3"
"35659","509","Q3"
"35661","509","Q3"
"35662","509","Q3"
"35663","509","Q3"
"35664","509","Q3"
"35665","509","Q3"
"35666","509","Q3"
"35667","509","Q3"
"35668","509","Q3"
"35669","509","Q3"
"35670","509","Q3"
"35671","526","R4"
"35672","531","R8"
"35673","579","S23"
"35674","587","S29"
"35675","587","S29"
"35676","587","S29"
"35677","587","S29"
"35678","587","S29"
"35679","587","S29"
"35680","587","S29"
"35681","587","S29"
"35682","587","S29"
"35683","587","S29"
"35684","587","S29"
"35685","587","S29"
"35686","587","S29"
"35687","587","S29"
"35688","587","S29"
"35734","236","F31"
"35735","236","F31"
"35736","578","S34"
"35737","578","S34"
"35738","578","S34"
"35739","592","S38"
"35740","614","T12"
"35741","618","T21"
"35742","628","T28"
"35743","628","T28"
"35745","622","T34"
"35746","639","U2"
"35747","645","U7"
"35748","645","U7"
"35749","645","U7"
"35750","645","U7"
"35751","645","U7"
"35752","645","U7"
"35753","645","U7"
"35754","645","U7"
"35755","643","U13"
"35756","643","U13"
"35757","648","U19"
"35758","663","U33"
"35759","676","V4"
"35760","682","V7"
"35761","684","V13"
"35762","684","V13"
"35763","684","V13"
"35764","684","V13"
"35765","684","V13"
"35766","684","V13"
"35767","684","V13"
"35768","684","V13"
"35769","684","V13"
"35770","684","V13"
"35771","684","V13"
"35772","684","V13"
"35773","684","V13"
"35774","684","V13"
"35775","684","V13"
"35776","684","V13"
"35777","684","V13"
"35778","684","V13"
"35779","684","V13"
"35780","693","V24"
"35781","695","V28"
"35782","695","V28"
"35783","695","V28"
"35785","695","V28"
"35786","695","V28"
"35787","695","V28"
"35788","695","V28"
"35789","698","V30"
"35790","698","V30"
"35791","698","V30"
"35792","698","V30"
"35793","698","V30"
"35794","698","V30"
"35795","699","V31"
"35796","699","V31"
"35797","699","V31"
"35798","699","V31"
"35799","699","V31"
"35800","699","V31"
"35801","699","V31"
"35802","699","V31"
"35803","699","V31"
"35804","699","V31"
"35805","699","V31"
"35806","714","W10"
"35807","719","W11"
"35808","718","W17"
"35809","718","W17"
"35810","723","W19"
"35811","723","W19"
"35812","711","W24"
"35813","711","W24"
"35814","712","W25"
"35815","728","X1"
"35816","728","X1"
"35817","728","X1"
"35818","728","X1"
"35819","728","X1"
"35820","728","X1"
"35821","728","X1"
"35822","728","X1"
"35823","728","X1"
"35824","728","X1"
"35825","728","X1"
"35826","728","X1"
"35827","728","X1"
"35828","728","X1"
"35829","728","X1"
"35830","728","X1"
"35831","728","X1"
"35832","728","X1"
"35833","728","X1"
"35834","728","X1"
"35835","728","X1"
"35836","728","X1"
"35837","728","X1"
"35838","728","X1"
"35839","728","X1"
"35840","728","X1"
"35841","728","X1"
"35842","729","X4"
"35843","729","X4"
"35844","729","X4"
"35845","729","X4"
"35846","729","X4"
"35847","729","X4"
"35848","729","X4"
"35849","412","N29"
"35850","734","Y1"
"35852","734","Y1"
"35853","734","Y1"
"35854","734","Y1"
"35855","734","Y1"
"35856","734","Y1"
"35858","734","Y1"
"35860","733","Y3"
"35862","739","Z1"
"35863","739","Z1"
"35864","739","Z1"
"35865","739","Z1"
"35866","739","Z1"
"35867","739","Z1"
"35868","739","Z1"
"35869","739","Z1"
"35870","739","Z1"
"35871","739","Z1"
"35872","739","Z1"
"35873","739","Z1"
"35874","739","Z1"
"35875","739","Z1"
"35876","739","Z1"
"35877","739","Z1"
"35878","739","Z1"
"35879","739","Z1"
"35880","739","Z1"
"35881","739","Z1"
"35882","739","Z1"
"35883","739","Z1"
"35884","739","Z1"
"35885","739","Z1"
"35886","739","Z1"
"35887","740","Z4"
"35888","740","Z4"
"35889","740","Z4"
"35890","740","Z4"
"35891","744","Z9"
"35892","744","Z9"
"35894","137","D21"
"35895","137","D21"
"35896","137","D21"
"35897","137","D21"
"35898","137","D21"
"35899","137","D21"
"35900","137","D21"
"35901","137","D21"
"35902","137","D21"
"35903","137","D21"
"35904","137","D21"
"35905","147","D35"
"35906","147","D35"
"35907","147","D35"
"35908","151","D36"
"35909","151","D36"
"35910","151","D36"
"35911","154","D37"
"35912","154","D37"
"35913","154","D37"
"35914","154","D37"
"35915","161","D46"
"35916","161","D46"
"35917","169","D54"
"35918","173","D58"
"35919","173","D58"
"35920","173","D58"
"35921","173","D58"
"35922","173","D58"
"35923","251","G1"
"35924","251","G1"
"35925","251","G1"
"35926","265","G17"
"35927","265","G17"
"35928","265","G17"
"35929","265","G17"
"35930","267","G43"
"35931","267","G43"
"35932","267","G43"
"35933","267","G43"
"35934","1765","Z7"
"35935","267","G43"
"35936","267","G43"
"35937","267","G43"
"35938","267","G43"
"35939","267","G43"
"35940","309","I9"
"35941","309","I9"
"35942","309","I9"
"35943","309","I9"
"35944","309","I9"
"35945","309","I9"
"35946","265","G17"
"35947","350","M6"
"35948","368","M17"
"35949","368","M17"
"35950","368","M17"
"35951","368","M17"
"35952","368","M17"
"35953","368","M17"
"35954","368","M17"
"35955","368","M17"
"35956","1460","Z2"
"35957","1460","Z2"
"35958","1460","Z2"
"35959","1460","Z2"
"35960","1460","Z2"
"35961","1460","Z2"
"35962","426","N23"
"35963","432","N35"
"35964","412","N29"
"35965","432","N35"
"35966","432","N35"
"35967","432","N35"
"35968","432","N35"
"35969","432","N35"
"35970","432","N35"
"35971","432","N35"
"35972","432","N35"
"35973","432","N35"
"35974","432","N35"
"35975","432","N35"
"35976","432","N35"
"35977","432","N35"
"35978","432","N35"
"35979","432","N35"
"35980","432","N35"
"35981","432","N35"
"35982","428","N41"
"35983","428","N41"
"35984","478","O34"
"35986","478","O34"
"35987","465","O50"
"35988","509","Q3"
"35989","509","Q3"
"35990","509","Q3"
"35991","509","Q3"
"35992","509","Q3"
"35993","949","R1E"
"35994","585","S28"
"35995","585","S28"
"35996","585","S28"
"35997","585","S28"
"35998","587","S29"
"35999","587","S29"
"36000","587","S29"
"36001","587","S29"
"36002","587","S29"
"36003","587","S29"
"36004","746","Aa1"
"36005","746","Aa1"
"36006","432","N35"
"36007","432","N35"
"36008","432","N35"
"36009","432","N35"
"36010","578","S34"
"36011","618","T21"
"36012","618","T21"
"36013","645","U7"
"36014","684","V13"
"36015","684","V13"
"36016","684","V13"
"36017","684","V13"
"36018","684","V13"
"36019","684","V13"
"36020","695","V28"
"36021","695","V28"
"36022","695","V28"
"36023","695","V28"
"36024","695","V28"
"36025","698","V30"
"36026","698","V30"
"36027","698","V30"
"36028","699","V31"
"36029","699","V31"
"36030","699","V31"
"36031","699","V31"
"36032","726","W3"
"36033","719","W11"
"36034","723","W19"
"36035","723","W19"
"36036","712","W25"
"36037","728","X1"
"36038","728","X1"
"36039","728","X1"
"36040","728","X1"
"36041","728","X1"
"36042","728","X1"
"36043","728","X1"
"36044","728","X1"
"36045","728","X1"
"36046","728","X1"
"36047","728","X1"
"36048","728","X1"
"36049","728","X1"
"36050","728","X1"
"36051","728","X1"
"36053","734","Y1"
"36054","734","Y1"
"36055","734","Y1"
"36056","734","Y1"
"36057","739","Z1"
"36058","739","Z1"
"36059","739","Z1"
"36060","739","Z1"
"36061","739","Z1"
"36062","739","Z1"
"36063","739","Z1"
"36064","739","Z1"
"36065","739","Z1"
"36066","739","Z1"
"36067","739","Z1"
"36068","728","X1"
"36070","251","G1"
"36071","251","G1"
"36072","251","G1"
"36073","251","G1"
"36074","251","G1"
"36075","137","D21"
"36076","137","D21"
"36077","137","D21"
"36078","368","M17"
"36079","368","M17"
"36081","368","M17"
"36083","231","F4"
"36084","347","M3"
"36085","1623","1000"
"36086","394","N5"
"36087","412","N29"
"36088","412","N29"
"36089","412","N29"
"36090","429","N37"
"36091","432","N35"
"36093","516","Q7"
"36094","740","Z4"
"36095","739","Z1"
"36096","739","Z1"
"36097","728","X1"
"36098","728","X1"
"36099","728","X1"
"36100","728","X1"
"36101","728","X1"
"36102","719","W11"
"36103","709","W22"
"36104","710","W89"
"36105","709","W22"
"36106","709","W22"
"36107","695","V28"
"36108","695","V28"
"36109","695","V28"
"36110","695","V28"
"36111","658","U28"
"36112","658","U28"
"36113","265","G17"
"36114","1765","Z7"
"36115","1765","Z7"
"36116","1197","10"
"36117","251","G1"
"36118","251","G1"
"36119","686","V19"
"36120","137","D21"
"36121","137","D21"
"36122","137","D21"
"36123","368","M17"
"36124","173","D58"
"36125","347","M3"
